name_first name_last key_mlbam
Joseph Reinsdorf 665160
Steve Reintjes 532564
Charlie Reipschlager 121045
Bobby Reis 121048
Dave Reis 454269
Jack Reis 121046
Laurie Reis 121047
Paul Reis 469884
Tommy Reis 121049
Jim Reiser 565721
Pete Reiser 121050
Bugs Reisigl 121051
Charlie Reising 121052
Justin Reisinger 439346
Doc Reisling 121053
Al Reiss 121054
Mike Reiss 454529
Steve Reiss 454530
Matt Reistetter 645798
Jimmy Reiter 500111
Morgan Reiter 532565
Brian Reith 367944
Chris Reitsma 277410
Heinie Reitz 121055
Ken Reitz 121056
Mike Reitzel 454271
Brad Reitzenstein 439733
Bryan Rekar 121057
Tim Reker 565725
Zach Reks 676646
Desi Relaford 121058
Travious Relaford 605440
Winnie Relaford 464523
Rick Rembielak 565726
Bryan Rembisz 545059
Scott Rembisz 507022
David Remedios 613275
Collin Remekie 446490
Dan Remenowsky 545248
Butch Rementer 121059
Jordan Remer 607331
Roger Remes 671180
Tim Remes 623925
Travis Remillard 643501
Will Remillard 642005
Zach Remillard 621545
Chris Remington 608466
Jake Remington 440005
Ted Remington 473674
Mike Remlinger 121060
Win Remmerswaal 121061
Alex Remneas 121062
Jeff Remo 565728
Cliff Remole 450287
Felipe Remollo 627518
Jorge Remon 678612
Andy Rempel 445025
Jack Remsen 121063
Danielito Remy 666014
Jerry Remy 121064
Jordan Remy 446685
Peyton Remy 663880
Keith Renaud 519180
Nick Renault 500112
Tony Renda 573113
Sal Rende 493006
Mike Rendina 454273
Anthony Rendon 543685
Miguel Rendon 472101
Julio Rene 669867
Mike Renery 500113
Alex Renes 532569
Erwin Renfer 121065
Matt Renfree 519181
Claude Renfro 565731
Josh Renfro 548192
Kiel Renfro 489235
Chad Renfroe 442542
Daniel Renfroe 502526
David Renfroe 572062
George Renfroe 565734
Hunter Renfroe 592669
Laddie Renfroe 121066
Marshall Renfroe 121067
Randal Renfroe 454274
Steve Renfroe 565736
Dustin Renfrow 489236
Wayne Renfrow 457625
Luis Rengel 651006
Luis Rengel 574968
Orlando Rengel 446017
Amado Rengifo 468235
Daliene Rengifo 471435
Juan Rengifo 658428
Luis Rengifo 650859
Nohemar Rengifo 466204
Josh Renick 452296
Rick Renick 121068
Hal Reniff 121069
Jim Reninger 121070
Daniel Renken 519182
Dane Renkert 489237
Steve Renko 440621
Steve Renko 121071
Bill Renna 121072
Chris Rennaker 532571
Alec Rennard 674059
Charles Renneau 565740
Brad Renner 642006
Mike Rennhack 440291
Dean Rennicke 565743
Luc Rennie 621154
Bob Renninger 565744
Dusty Rennspies 438584
Brent Reno 451918
Nestor Renovato 477544
Tony Rensa 121073
Jake Renshaw 459451
Anthony Renteria 519183
Dave Renteria 438576
Ed Renteria 532574
Edgar Renteria 121074
Jose Renteria 677165
Juan Renteria 452961
Marcel Renteria 676344
Omar Renteria 596671
Rich Renteria 121075
Tyler Renwick 444044
Heath Renz 682088
Jordan Renz 456596
Kevin Renz 475267
Sean Renzi 596085
Bob Repass 121076
Scott Repass 565747
Matt Repec 502527
Cameron Repetti 687220
John Repetto 565748
Huriwaka Repia 684055
Jason Repko 434705
Andy Replogle 121077
Mickey Replogle 565749
Michael Repole 489238
Craig Repoz 469885
Jeff Repoz 454275
Roger Repoz 121078
Jake Reppert 664237
Rip Repulski 121079
Alejandro Requena 650518
Alex Requena 430263
Carlos Requena 660807
Hildemaro Requena 650387
Jonathan Requena 467815
Jonathan Requena 522054
Ricardo Requena 467642
Wilson Requena 642552
Tim Resch 541450
Mike Rescigno 670431
Xavier Rescigno 121080
Adam Resendez 454651
Carlos Resendez 464104
Oscar Resendez 439942
Angel Resendiz 698885
Phil Reser 565752
Gary Resetar 454276
Bob Resnikoff 456257
Chris Resop 434592
Mark Respondek 457331
Kyle Resser 545794
Larry Ressler 121081
Dino Restelli 121082
Eric Restin 565755
Bladimir Restituyo 678837
Harold Restituyo 683060
Matt Restivo 545795
"J. T." Restko 451533
Luis Resto 608278
George Restovich 440864
Michael Restovich 282879
Alberto Restrepo 500737
John Restrepo 458241
Greg Resz 438022
"C. J." Retherford 522728
Justin Rethwisch 455162
Merv Rettenmund 121083
George Rettger 121084
Otto Rettig 121085
Robert Retz 565758
Ken Retzer 121086
Ed Reulbach 121087
Paul Reuschel 121088
Rick Reuschel 121089
Adam Reuss 662141
Grant Reuss 657736
Jason Reuss 461249
Jerry Reuss 121090
William Reuss 565761
Jacob Reust 544570
Bill Reuter 546756
Ray Revak 565762
Ian Reval 666734
Steven Reveles 670641
Adam Revelette 504347
Michael Revell 572063
Todd Revenig 121091
Ben Revere 519184
"J. R." Revere 446818
Dave Revering 121092
Renzo Reverol 542563
Joseph Reveron 485636
Tyler Reves 489239
Bob Revesz 519185
Eduardo Revilla 605797
German Revilla 680365
Henry Reville 121093
Dainer Revolledo 642411
Richard Revta 565764
Nate Rewers 446837
Mike Rex 565765
Jackie Rexrode 436354
John Rexrode 565766
William Rexter 121094
Brian Rey 681023
Carlos Rey 493858
Jose Rey 516863
Victor Rey 622762
Julio Reyan 454278
"D. J." Reyburn 482666
Joe Reyda 565768
Abimael Reyes 532585
Aderlis Reyes 622753
Adinso Reyes 682632
Adonis Reyes 665961
Aladin Reyes 595854
Alberto Reyes 571070
Alberto Reyes 121099
Alex Reyes 621052
Alfonso Reyes 671570
Alfredo Reyes 602112
Alfredo Reyes 463732
Allison Reyes 606168
Alvaro Reyes 660794
Amalio Reyes 600959
Ambiorix Reyes 468107
Amner Reyes 454279
Andy Reyes 678833
Angel Reyes 681938
Angel Reyes 453641
Angel Reyes 593995
Angel Reyes 547817
Angel Reyes 440939
Angel Reyes 472561
Angel Reyes 622580
Anthony Reyes 435039
Anyelo Reyes 686310
Argenis Reyes 469040
Armando Reyes 532587
Arquimedes Reyes 472211
Artie Reyes 642007
Bernardo Reyes 635543
Brian Reyes 642316
Carlo Reyes 683689
Carlos Reyes 682800
Carlos Reyes 642865
Carlos Reyes 516427
Carlos Reyes 121095
Carmelo Reyes 456147
Cesar Reyes 505369
Charles Reyes 672393
Christian Reyes 678417
Christian Reyes 688090
Christian Reyes 468082
Christian Reyes 452065
Cristian Reyes 681986
Dadny Reyes 532590
Daniel Reyes 663852
David Reyes 547862
Dennys Reyes 121096
Denyi Reyes 660593
Derbin Reyes 543965
Deurys Reyes 470786
Domingo Reyes 446159
Eddy Reyes 440083
Eduard Reyes 593785
Eduardo Reyes 468267
Eduardo Reyes 464077
Edwin Reyes 660299
Eleazar Reyes 485033
Elmer Reyes 554239
Emmanuel Reyes 667598
Enrique Reyes 664640
Enrique Reyes 492521
Ermys Reyes 672468
Ernesto Reyes 516936
Eugenio Reyes 570915
Felix Reyes 672639
Frank Reyes 565769
Franklin Reyes 609173
Franklin Reyes 665485
Franmil Reyes 614177
Fred Reyes 465170
Freddy Reyes 439695
Gabriel Reyes 542593
Genison Reyes 601973
Gerardo Reyes 554236
Gerardo Reyes 622103
German Reyes 516943
Gil Reyes 121097
Giovanny Reyes 581453
Glen Reyes 443343
Gregorio Reyes 682095
Guillermo Reyes 458873
Helpi Reyes 570634
Henris Reyes 516948
Henry Reyes 501720
Hipolito Reyes 473011
Israel Reyes 471881
Ivan Reyes 408104
Jean Reyes 669787
"Jean Carlos" Reyes 501464
Jesus Reyes 660875
Jesus Reyes 678716
Jesus Reyes 469230
Jesus Reyes 666809
Jimmy Reyes 454372
Jimmy Reyes 592670
Jo-Jo Reyes 457456
Joel Reyes 677671
Johnny Reyes 465171
Jomar Reyes 655997
Jorge Reyes 572064
Jorge Reyes 606342
Jorge Reyes 459397
Jose Reyes 452906
Jose Reyes 469886
Jose Reyes 596255
Jose Reyes 431170
Jose Reyes 677611
Jose Reyes 593136
Jose Reyes 470224
Jose Reyes 669851
Jose Reyes 650525
Jose Reyes 408314
"Jose Luis" Reyes 584281
"Jose Luis" Reyes 692271
Joseph Reyes 672907
Juan Reyes 448377
Juan Reyes 581454
Juan Reyes 674350
Julio Reyes 449743
Julio Reyes 593581
Julio Reyes 462953
Junior Reyes 642369
Junior Reyes 468170
Keiverson Reyes 553893
Kevin Reyes 685732
Leonardo Reyes 451145
Louis Reyes 565771
Luis Reyes 687304
Luis Reyes 516865
Luis Reyes 642530
Luis Reyes 501760
Luis Reyes 453614
Manolo Reyes 554240
Manuel Reyes 614178
Manuel Reyes 464141
Marco Reyes 639368
Marcos Reyes 680044
Marcos Reyes 501594
Marcus Reyes 677038
Mark Reyes 607070
Mauricio Reyes 600960
Maximo Reyes 462415
Mayke Reyes 606267
Meliton Reyes 667305
Michael Reyes 439229
Milver Reyes 450248
Nap Reyes 121098
Nate Reyes 477545
Osmel Reyes 500759
Pablo Reyes 532603
Pablo Reyes 622569
Patrick Reyes 608958
Pedro Reyes 593425
Persio Reyes 593675
Prebito Reyes 650870
Rafael Reyes 502594
Rafi Reyes 542392
Ramon Reyes 466314
Ramon Reyes 516780
Ramon Reyes 642384
Randy Reyes 625600
Raul Reyes 444555
Rene Reyes 407813
Reudis Reyes 622708
Reyny Reyes 669868
Ricardo Reyes 656116
Ripken Reyes 685341
Robelys Reyes 542335
Roberto Reyes 592671
Roberto Reyes 542465
Roberto Reyes 459547
Robinson Reyes 517017
Roeldwin Reyes 542228
Rogelio Reyes 687193
Rolando Reyes 581455
Ruben Reyes 666017
Ruben Reyes 593676
Rudy Reyes 493352
Samuel Reyes 672795
Scarlyn Reyes 606141
Sergio Reyes 456224
Steve Reyes 468644
Tito Reyes 452902
Tom Reyes 532608
Tomas Reyes 683015
Victor Reyes 622682
Victor Reyes 443344
Wilker Reyes 683497
Wilmer Reyes 667828
Winston Reyes 447152
Yefry Reyes 650672
Yenssi Reyes 501575
Yobanny Reyes 501488
Yoelvis Reyes 678726
Yunior Reyes 642431
Marcos Reyna 572065
Rosandel Reyna 670001
Greg Reynes 532611
Aaron Reynolds 574608
Allie Reynolds 121100
Archie Reynolds 121101
Bill Reynolds 121116
Bill Reynolds 581456
Bob Reynolds 121111
Brett Reynolds 501832
Bryan Reynolds 668804
Burt Reynolds 502679
Carl Reynolds 121102
Cecil Reynolds 565773
Chance Reynolds 438606
Charlie Reynolds 121104
Chris Reynolds 442156
Chris Reynolds 545796
Collin Reynolds 595374
Craig Reynolds 121107
Dan Reynolds 572066
Danny Reynolds 121105
Dave Reynolds 454288
David Reynolds 607699
Don Reynolds 121106
Doug Reynolds 443345
Dusty Reynolds 465548
Eric Reynolds 459722
Gene Reynolds 461324
Grant Reynolds 449087
Greg Reynolds 453353
Harold Reynolds 121108
"J. R." Reynolds 644419
Jacob Reynolds 443443
Jason Reynolds 687638
Javaris Reynolds 607197
Jay Reynolds 565777
Jeff Reynolds 452932
Jeff Reynolds 623260
Jim Reynolds 427424
Josh Reynolds 453928
Justin Reynolds 489240
Ken Reynolds 121109
Kevin Reynolds 489241
Kyle Reynolds 460100
Larry Reynolds 565779
Luke Reynolds 667664
Mark Reynolds 436699
Mark Reynolds 448602
Matt Reynolds 519186
Matt Reynolds 608703
Matt Reynolds 545797
Mike Reynolds 565782
Mikey Reynolds 607322
Nathan Reynolds 677046
Paul Reynolds 443191
Paul Reynolds 438522
"R. J." Reynolds 121112
Randall Reynolds 565783
Ron Reynolds 525663
Ronn Reynolds 121113
Ross Reynolds 121114
Ryan Reynolds 669026
Sean Reynolds 669308
Shane Reynolds 121110
Thomas Reynolds 121103
Tila Reynolds 446892
Tim Reynolds 532612
Tom Reynolds 565786
Tom Reynolds 565787
Tommie Reynolds 121115
Walker Reynolds 438909
Wilton Reynolds 452627
Anderson Reynoso 665978
Armando Reynoso 121117
Ben Reynoso 440237
Danilo Reynoso 431152
Eddy Reynoso 664371
Gabriel Reynoso 469874
Henry Reynoso 454289
Ismael Reynoso 466698
Jarico Reynoso 622687
Javier Reynoso 596294
Javier Reynoso 687964
Jeffry Reynoso 684113
Jonathan Reynoso 593986
Jonathan Reynoso 545798
Luciano Reynoso 674360
Luis Reynoso 609273
Paulino Reynoso 434603
Querbin Reynoso 532616
Rafael Reynoso 659328
Reynin Reynoso 672608
Ricky Reynoso 688131
Ronal Reynoso 660700
Ryne Reynoso 502645
Samuel Reynoso 542545
Starlyn Reynoso 679932
Yorlin Reynoso 642385
Aaron Reza 519187
Chase Rezac 621214
Jacob Rhame 642008
Marc Rhaney 477110
Daniel Rhault 573114
Bobby Rhawn 121118
Allen Rhea 440600
Chip Rhea 466075
Marc Rhea 474943
Thad Rhea 469558
Cy Rheam 121119
Zach Rheams 673963
Dylan Rheault 643502
Dae-Eun Rhee 534648
Jeff Rhein 439413
John Rheinecker 425850
Flint Rhem 121120
Billy Rhiel 121121
Jack Rhine 565791
Kendall Rhine 438133
Richard Rhine 565792
Bill Rhinehart 453408
Billy Rhines 121122
Jacob Rhinesmith 681927
Kyle Rhoad 573115
Chad Rhoades 503328
Jeremy Rhoades 656889
Troy Rhoades 438276
Bob Rhoads 121123
Chris Rhoads 519188
Gary Rhoda 442247
Rick Rhoden 121124
Tyler Rhoden 519189
David Rhodenbaugh 565798
Kevin Rhoderick 519190
Aaron Rhodes 656890
Arthur Rhodes 121125
Brad Rhodes 565799
Brian Rhodes 532621
Charlie Rhodes 121126
Cory Rhodes 642009
David Rhodes 681380
Dusty Rhodes 121127
Dusty Rhodes 437901
Gordon Rhodes 121128
Jeff Rhodes 565800
Joey Rhodes 473493
Kendall Rhodes 444055
Mike Rhodes 442588
Mike Rhodes 565801
Nick Rhodes 441949
Ricky Rhodes 449726
Ricky Rhodes 520931
Rory Rhodes 565804
Shane Rhodes 456758
Tuffy Rhodes 121129
Vernon Rhodes 565805
Rory Rhodriguez 461152
Kellen Rholl 682049
Kevin Rhomberg 121131
"O. J." Rhone 442809
Corey Rhoney 644317
Mike Rhue 532623
Raph Rhymes 607700
Will Rhymes 489242
Hal Rhyne 121132
Cass Rhynes 446203
Orlando Ribalta 687377
Dennis Ribant 121133
Gabe Ribas 457091
Mike Ribaudo 469414
Yulman Ribeiro 465040
Jordan Ribera 607264
Dan Ricabal 442294
"J. F." Ricard 543686
Toby Ricard 532624
Dashenko Ricardo 516653
Lednier Ricardo 664483
Caleb Ricca 688948
Frank Riccelli 121134
Chuck Ricci 121135
Frank Ricci 467400
Ryan Ricci 682416
Dante Ricciardi 663373
Joe Ricciardi 445684
Mariano Ricciardi 688495
Adam Ricciardulli 450715
John Riccio 532626
Rob Riccio 464532
Ric Riccobono 440922
Aaron Rice 445418
Andrew Rice 489243
Bill Rice 598513
Bob Rice 121143
Brandon Rice 502623
Brent Rice 482667
Chad Rice 519191
Charles Rice 437320
David Rice 442205
Del Rice 121136
Eric Rice 592673
Forrest Rice 503031
Hal Rice 121138
Harry Rice 121139
Ian Rice 623305
Jake Rice 687095
Jason Rice 489244
Jim Rice 121140
Keaton Rice 694664
Kevin Rice 677766
Lance Rice 454291
Len Rice 121141
Matt Rice 592674
Nathan Rice 436544
Pat Rice 121142
Pete Rice 581457
Rich Rice 493849
Sam Rice 121137
Scott Rice 446488
Stephen Rice 565818
Tim Rice 565819
Tim Rice 458562
Tom Rice 464527
Trey Rice 458896
Zach Rice 670099
Bart Rich 472677
Billy Rich 443456
Chris Rich 500118
Dan Rich 461763
Dominic Rich 425566
James Rich 565820
Josh Rich 682521
Scott Rich 446585
Ted Rich 442558
Tony Rich 438550
Woody Rich 121144
Paul Richan 674042
Danny Richar 462950
Chris Richard 276537
Christopher Richard 453699
Clayton Richard 453385
Damien Richard 686880
"J. R." Richard 121145
Jeffrey Richard 474982
Lee Richard 121146
Mike Richard 519192
Myrio Richard 572069
Ron Richard 442757
Steven Richard 502124
Yordy Richard 685614
Rick Richardi 581224
Albert Richards 474739
Chris Richards 645161
Dave Richards 447181
Duane Richards 121147
Fred Richards 121149
Garrett Richards 572070
Gene Richards 121148
Glen Richards 458649
John Richards 452148
Jonathan Richards 642690
Jud Richards 460321
Kevin Richards 565825
Kevin Richards 670863
Kristopher Richards 624405
Mark Richards 465412
Paul Richards 121150
Robert Richards 565826
Rowan Richards 436348
Rusty Richards 121151
Stephen Richards 572071
Terry Richards 544143
Tim Richards 643503
Tommy Richards 623229
Tony Richards 451468
Trevor Richards 670950
NA Richardson 121152
"A. J." Richardson 454293
Antoan Richardson 460322
"B. J." Richardson 560447
Beau Richardson 448710
Bill Richardson 121163
Bill Richardson 527468
Billy Richardson 489245
Bob Richardson 565841
Bobby Richardson 121161
Brett Richardson 543687
Brian Richardson 435962
Cayman Richardson 684723
Cecil Richardson 543688
Clarence Richardson 642636
Colin Richardson 594975
Corey Richardson 453482
Cristopher Richardson 593695
"D' Vontrey" Richardson 502219
Daniel Richardson 543689
Danny Richardson 121155
Darrell Richardson 469431
Dave Richardson 454294
David Richardson 594976
David Richardson 565829
Denzel Richardson 622660
Derrick Richardson 565830
Donnie Richardson 565831
Dustin Richardson 450580
Eric Richardson 532629
Glen Richardson 682107
Gordie Richardson 121156
Grant Richardson 685300
Grant Richardson 456509
Hardy Richardson 121153
Hilton Richardson 519193
Horace Richardson 565833
Jack Richardson 121159
Jason Richardson 449772
Jeff Richardson 121158
Jeff Richardson 437325
Jeff Richardson 121157
Jesse Richardson 439282
Jesse Richardson 438883
Jim Richardson 565834
Josh Richardson 642010
Juan Richardson 425494
Juan Richardson 521234
Judd Richardson 462557
Justin Richardson 668037
Kasey Richardson 436666
Keith Richardson 454299
Ken Richardson 121160
Kerry Richardson 565838
Kevin Richardson 459323
Klint Richardson 445307
Lyon Richardson 680689
Matthew Richardson 543690
Miguel Richardson 470911
Mike Richardson 444534
Mike Richardson 454297
Mike Richardson 436125
Milt Richardson 465172
Nicholas Richardson 457081
Nolen Richardson 121154
Randolph Richardson 565839
Rick Richardson 626790
Rodney Richardson 671330
Ronnie Richardson 454301
Ronnie Richardson 572072
Scott Richardson 527252
Sean Richardson 450764
Tim Richardson 491986
Tom Richardson 121162
Waylon Richardson 682259
Willie Richardson 476871
Zade Richardson 687887
Mike Richardt 121164
Scott Richartz 565843
Lance Richbourg 121165
Chris Richburg 573116
Tim Riche 565844
Pete Richert 121166
Riley Richert 667458
Carlos Richetti 470980
Brandon Richey 519194
Jeff Richey 443156
Mikal Richey 440242
Rod Richey 438431
Michael Richez 655993
Lew Richie 121167
Rob Richie 121168
Tony Richie 458245
Danny Richiez 642277
David Richison 438436
Jason Richman 664951
Steve Richman 565846
"B. J." Richmond 448784
Beryl Richmond 121169
Clarance Richmond 461177
Don Richmond 121170
Jamie Richmond 447842
John Richmond 121172
Josh Richmond 592675
Kevin Richmond 490160
Kirk Richmond 565849
Lee Richmond 121171
Nick Richmond 689968
Paul Richmond 461223
Ray Richmond 121173
Ryan Richmond 455408
Scott Richmond 446341
Seth Richmond 565850
Terrance Richmond 468778
Al Richter 121174
"B. J." Richter 532637
Gary Richter 565851
Harlan Richter 657737
John Richter 121176
Kyle Richter 592676
Reggie Richter 121175
John Richy 656892
Alan Rick 448697
Joey Rickard 572073
John Rickard 543691
Ray Ricken 438367
Troy Ricker 455409
Brandon Rickert 473230
Joe Rickert 121177
Marv Rickert 121178
Chad Ricketts 276364
Dave Ricketts 121179
Dick Ricketts 121180
Erick Ricketts 565853
Branch Rickey 121181
Chris Rickey 456510
Ralph Rickey 474912
Nick Rickles 607301
Chris Rickley 121182
John Rickley 539909
Andy Rickman 464514
Richard Rickman 475322
Jim Rickon 444600
Adam Ricks 448603
Ed Ricks 452896
Ed Ricks 565855
John Ricks 121183
Ron Ricks 440584
Art Rico 121185
Diego Rico 436018
Erik Rico 456112
Fred Rico 121184
Luis Rico 605891
Matt Rico 462406
Miguel Rico 622366
Ron Rico 436856
Harry Riconda 121186
Obie Ricumstrict 676668
Dylan Ridding 678555
Brad Riddle 440940
David Riddle 438442
Elmer Riddle 121187
Howard Riddle 670945
Jerry Riddle 525848
John Riddle 121188
Johnny Riddle 121189
JT Riddle 595375
Larry Riddle 565861
Ron Riddle 532638
Ryan Riddle 520870
Denny Riddleberger 121190
Dorsey Riddlemoser 121191
Greg Riddoch 492522
Greg Rideau 439427
Eric Ridener 456037
Lee Ridenhour 543692
Dana Ridenour 444822
Jeff Ridenour 440811
Jim Ridenour 465909
Ryan Ridenour 443092
Ryan Ridenour 437902
Dave Rider 545800
Jimmy Rider 623231
Michael Rider 450253
Mitch Rider 519195
Jack Ridgway 121192
Jeff Ridgway 455047
Mike Ridgway 457055
Julian Ridings 642011
Matt Ridings 573117
Stephen Ridings 670050
Steven Ridings 670350
Brian Ridley 472994
Jeremy Ridley 449860
Shayne Ridley 451223
Rebel Ridling 543693
Ron Ridling 565867
Steve Ridzik 121193
Hank Riebe 121194
Garrett Rieck 519196
Shane Riedie 607071
John Riedling 150180
"C. J." Riefenhauser 592677
Larry Riegart 671295
Elmer Rieger 121195
Karl Rieger 565869
Ryan Rieger 607311
Tim Riegert 436205
Patrick Riehl 669278
Cliff Riek 449751
Jim Rieke 532641
Drayton Riekenberg 664089
Matt Riemer 438572
Ken Riensche 565873
Andre Rienzo 516589
Andy Riepe 460230
Jorge Riera 467050
Jose Riera 473225
Zack Riera 456009
Sean Rierson 450526
Nikco Riesgo 121196
Matt Riethmaier 458961
Tom Riewerts 532642
Ademar Rifaela 642488
Jackie Rife 465919
Jake Rife 552659
Aaron Rifkin 462378
Bradley Rifkin 489246
Ryan Riga 664870
Brad Rigby 121197
Gean Rigby 650750
Kevin Rigby 565877
Paxton Rigby 675612
Paul Rigdon 282331
John Rigg 573118
Jerrod Riggan 339492
Shawn Riggans 457493
Calvin Riggar 565878
Joe Riggert 121198
Nathaniel Riggin 565879
Auntwan Riggins 442724
Harold Riggins 543694
Mark Riggins 526909
Bob Riggio 442161
Jimmy Riggio 450391
Jim Riggleman 427427
Jonathan Riggleman 457082
Adam Riggs 121199
Anthony Riggs 441498
Eric Riggs 431246
Jeremy Riggs 573769
Jim Riggs 565880
Kevin Riggs 440395
Lew Riggs 121200
Nolan Riggs 642012
Dave Righetti 121201
Matt Righter 459452
Russell Rightmire 565882
Ron Rightnowar 121202
Parker Rigler 676934
Bill Rigney 121205
Johnny Rigney 121204
Justin Rigney 437817
Topper Rigney 121203
Will Rigney 682991
Matt Rigoli 444979
John Rigos 451920
Randy Rigsby 441141
Ricky Rigsby 465186
Tim Rigsby 436787
Rafael Rigueiro 408068
Ruben Rijkhof 593516
Cristian Rijo 500120
Ezequiel Rijo 542653
Fernando Rijo 425798
Hector Rijo 464816
Jeison Rijo 672527
Jose Rijo 121206
Juan Rijo 468485
Luis Rijo 665894
Nilo Rijo 671554
Oliver Rijo 670025
Orelvis Rijo 685333
Rafael Rijo 532650
Ryan Rijo 659412
Samir Rijo 516633
Tony Rijo 660785
Wendell Rijo 620442
Jose Rijo-Berger 438718
Culley Rikard 121207
Brian Rike 519197
Robert Riker 461290
Wade Rikert 460635
Ernie Riles 121208
Austin Riley 663586
Billy Riley 121213
Brandon Riley 663350
Brett Riley 469676
Brian Riley 578548
Brian Riley 436158
Bubby Riley 643504
Cash Riley 442684
Connor Riley 669255
Darren Riley 442285
Darren Riley 565883
David Riley 482668
Derek Riley 474670
Ed Riley 565884
Ed Riley 455416
Gabriel Riley 545801
